"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"K01622..K01622..fructose.1.6.bisphosphate.aldolase.phosphatase..EC.4.1.2.13.3.1.3.11..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K01623..ALDO..fructose.bisphosphate.aldolase..class.I..EC.4.1.2.13..","  0"," 42"," 94"," 16","  4"," 87"," 23","  7","687","417","  6","  0"," 24","  3"," 10","  2","  1","  0","  3","  0","  1"," 16","  4"," 10","  0","  6","  4","  2","  1","  0","272","  1","  4","  2","224","  0","  0"," 10","350","  0"," 44"," 51","  2","238","  0"," 21"," 12","  1"," 49","  0","  1","489"," 13","  1","730","  1","683","  0"," 29","  6"," 24","  0","  6","203"," 13","  0"," 52","  0","153","  0"
"K01624..FBA..fbaA..fructose.bisphosphate.aldolase..class.II..EC.4.1.2.13..","  297"," 2316","  835"," 1153","  377","  712","  278"," 3121","81554","99855","  909","   97","  338","   24","   52","   48","   46","   36","   46","   10","   14"," 1031","   33","  113","  442"," 4492","    9","  466","   91","   24","28195","    3","  959","   15","88366","  288","   10"," 1753","  825","    6","  387"," 1019"," 1208","  697","  238","  244","  849","  125","   88","   32","   18"," 1991","  177","   40"," 7081","   32","56070","   70"," 4306","   11"," 2847","   68","   24","20864","  943","    9"," 4224","   88","  148","    0"
"K01689..ENO..eno..enolase..EC.4.2.1.11..","    61","  2925","   345","   520","   121","   725","   388","  5475","186658","190594","  1224","   221","   139","    22","    92","   125","    45","   107","   122","     3","    11","   335","    44","   158","  1222","  8297","    18","   757","   128","    17"," 37081","    37","  1139","    22","171772","   722","    20","  2127","   425","    25","   139","   806","   277","   322","   379","   510","  1999","   266","   124","    46","    49","  1088","   233","    60"," 18322","    56","105271","    99"," 10201","    22","  3750","   105","    53"," 43918","  1197","    22","  9685","    91","   389","    16"
"K01785..galM..GALM..aldose.1.epimerase..EC.5.1.3.3..","  74"," 204","  25","  98","  61","  80","  52","  32","3589","4298","   5","   3","   1","   0","   9","   0","   0","   2","   1","   1","   0","   5","   0","  10","  37"," 887","   4","  70","   8","   0"," 542","   1","  74","   0","5183"," 206","   0","   5"," 359","   4","  71","  39"," 176","  48","   8","   9","  48","  10","  34","   2","   7"," 923","  11","   6"," 394","   6","1858","   3"," 684","   3"," 565","   1","   0"," 427","  62","   0"," 453","   4","  16","   0"
"K01792..E5.1.3.15..glucose.6.phosphate.1.epimerase..EC.5.1.3.15.","123","333","  5","  0","  2","107","  8"," 20"," 15"," 58","  0","  4","  0","  0"," 18","  1","  0","  2","  1","  0","  0","  0","  4","  0","  0"," 38","  3","126","  0","  0"," 29","  0"," 78","  1","163"," 12","  0","172","235","  0","  0","  2","121"," 95","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0"," 16","  0","  0","  0","176","  0"," 87","  0","  0"," 53","  0","  0","  9","  3"," 74","  0"
"K01803..TPI..tpiA..triosephosphate.isomerase..TIM...EC.5.3.1.1..","   75","  935","  243","  442","   16","   33","   85","  665","41855","52134","  238","   41","  125","    5","   17","   22","   15","   17","   17","    4","    0","    8","   31","   21","  231"," 1601","    6","  171","   40","    4"," 9646","    4","  319","    3","34960","  929","   10","  933","  344","    4","    0","  158","   44","  593","   74","  112","  476","   75","   41","    8","   16","  721","   55","    8"," 3675","    8","20163","   25"," 1665","    3"," 1286","   30","   11"," 8556","  166","    2"," 1610","   14","   29","    3"
"K01810..GPI..pgi..glucose.6.phosphate.isomerase..EC.5.3.1.9..","  185"," 1127","  447","  496","  179","  319","  172"," 2596","94655","99405","  337","  126","   64","   32","   45","   47","   36","   52","   28","    7","   23","  339","   34","   41","  258"," 3057","    9","  196","   36","   18"," 4706","   21","  347","    9","45095","  251","   19","  473","  551","    4","  251","  547","  117","  137","   94","  194","  627","  108","  103","   41","   44"," 1548","   55","   24"," 3167","   37","46558","   41"," 1770","   14","  985","   32","   10"," 4553","  497","   24"," 1565","   39","  337","    9"
"K01834..PGAM..gpmA..2.3.bisphosphoglycerate.dependent.phosphoglycerate.mutase..EC.5.4.2.11..","   75","  468","  127","   33","   40","  120","  137"," 2043","36297","46039","  139","   65","   48","    9","   22","   40","    5","   23","   12","    6","    1","  102","   12","   34","  257"," 1656","    8","  238","   32","    2"," 9315","    3","  503","    2","45751","   81","    4","  369","  343","    3","   67","  273","  378","  122","   63","   26","  192","   63","   44","    7","    7","  792","   19","    6"," 2567","   14","22431","   24"," 2128","    4"," 1105","   36","   20","10129","  231","    3"," 3734","   20","   36","    2"
"K01835..pgm..phosphoglucomutase..EC.5.4.2.2.","   71","  485","  227","   36","  126","  132","   37"," 1461","33046","38424","  292","   41","  100","    3","   10","   55","   11","   21","   37","    3","    2","    7","   19","   42","  479"," 1586","    6","  124","   33","    4"," 7319","    8","  121","    8","36618","   97","    5","  571"," 1148","   10","  143","  131","  113","  557","   89","   57","  369","   42","   40","    7","   11","  950","   31","   10"," 3749","    9","22034","   14","  674","    8"," 1296","   31","    6"," 9876","  305","    4"," 4746","   37","   90","    4"
"K01895..ACSS1_2..acs..acetyl.CoA.synthetase..EC.6.2.1.1..","  238","  336","  122"," 1317","  277","  770","  107","  458"," 9542","19946","   23","   21","  226","    4","   35","   12","   17","    2","   15","    9","    4","  920","    7","    3","   55","  681","    7","   61","    1","    2","  571","    3","  555","   13"," 2631","  339","    2","  579","  382","    6","  624","  686","  129"," 1164","   12","  939","  113","   24","   58","   11","    1","  821","   16","    1","  596","    4","  576","    3","  646","    4","  904","    7","   17","  307","   24","    6","  405","   11","  843","    5"
"K01905..acdA..acetate...CoA.ligase..ADP.forming..subunit.alpha..EC.6.2.1.13.","  0","  0","  0","  0","  0","  0","  2","  0","811","836","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  2","  0","  0","  1","  0","  0","  0","525","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  2","  0","  0"
"K02446..glp.fructose.1.6.bisphosphatase.II..EC.3.1.3.11..","  42","  13","   0","   2"," 212"," 156","   0"," 134","5475","8737","  23","   6","   4","   2","   6","   1","   2","   0","   4","   0","   0"," 116","   4","   2","  12","  96","   8","  49","   0","   0","1250","   0","   4","   0","4611"," 144","   0","   2","   0","   0","   2"," 240"," 202","  75","   9"," 358","   5","   9","   0","   4","   5","   0","   1","   0"," 198","   0","2436","   0","2509","   4"," 264","   2","   0"," 599","   0","   0"," 190","   2","  12","   0"
"K02753..ascF..beta.glucoside..arbutin.salicin.cellobiose..PTS.system.EIICB.component..EC.2.7.1...","  0","  0"," 77","172","  0","  0"," 91","  0","  0","  1","  3","  0"," 22","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","113","  0","  0","  0","112","  0","  0","  0"," 32","  0","  0","  0","  0","209","  0","  0","  0","  0","  0","  1","  0","179","  0","  0","  2","  0"," 42","  0","  0","  0","  2","  0","  0","  0"," 47","  0"," 74","  0","  8","  0"
"K02777..crr..sugar.PTS.system.EIIA.component..EC.2.7.1...","   0","  12"," 138","   1","   0","   0","   4","   2","4207","3921","  23","   1","   0","   0","   0","   1","   0","   1","   0","   0","   0","   0","   0","   0","  16"," 173","   0","   4","   2","   5","1037","   2","  36","   0","3361","  19","   0","   2","   9","   0","   0","   0","   0","  86","  11","   2","  30","   7","  26","   0","   0","  22","   2","   0"," 189","   0"," 846","   1"," 142","   0"," 160","   0","   0"," 617","   0","   0","  24","   2","   0","   0"
"K02779..ptsG..glucose.PTS.system.EIICB.or.EIICBA.component..EC.2.7.1.199.","  0","  0","  0"," 73"," 96","  7","  0"," 48","175","359","  0","  1","  0","  0","  0","  6","  0","  0","  0","  0","  0"," 40","  0","  0","  1","191","  1","106","  0","  0"," 38","  0"," 57","  0","561","  0","  0","  0"," 15","  0"," 22"," 17","  0","  0","  0","  8","  0","  0","  6","  0","  0","  1","  0","  0"," 35","  0","149","  2","  1","  0"," 14","  0","  0"," 65","  0","  0"," 33","  0","  9","  0"
"K02791..mal.maltose.glucose.PTS.system.EIICB.component..EC.2.7.1.199.2.7.1.208.","  9"," 14"," 19"," 45","  5","  0","  1","  0","250","208","  0","  0"," 34","  2","  0","  0","  0","  0"," 20","  1","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0"," 74","  0"," 35","  0"," 65"," 91","  0"," 59","  0","  0","  0"," 39","  0"," 21","  1","  0","  0","  0"," 12","  0","  0","  0","  1","  0","  0","  0"," 68","  0","100","  0","  1","  0","  0"," 60","  1","  0"," 58","  0","  0","  0"
"K03103..MINPP1..multiple.inositol.polyphosphate.phosphatase...2.3.bisphosphoglycerate.3.phosphatase..EC.3.1.3.62.3.1.3.80..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K03737..por..nifJ..pyruvate.ferredoxin.flavodoxin.oxidoreductase..EC.1.2.7.1.1.2.7....","  191","  864","  257","  309","  409","  586","  128","  389","25904","57547","  291","   66","   23","    0","   78","   56","   14","   17","   34","    2","    2","    2","   20","   98","   35","  390","    3","  102","   36","    9"," 9661","    2","  228","    9","70973","  510","    4","  153","  847","    3","  421","  544","   87","  165","  177","   15","  353","   55","   25","   10","    0","  252","  114","   13"," 6410","   20","24920","   31"," 1670","    3"," 1310","   29","   16","19516","   83","    4"," 2147","   21","   54","    1"
"K03841..FBP..fbp..fructose.1.6.bisphosphatase.I..EC.3.1.3.11.."," 23","  0"," 69"," 11"," 71"," 54"," 23","  2","  0","158","  0","  1","  0","  0","  1","  0","  9","  1","  1","  4","  3","  0","  1","  0","  0","109","  1","  0","  0","  3"," 34","  8"," 72","  1"," 34","164","  0","182"," 44","  0"," 21","347"," 56","  7","  2","  0","  7","  0","  9","  4","  3","171","  0","  4","407","  1"," 54","  3"," 95","  0"," 84","  0","  0"," 96","  2","  2"," 40"," 12","275","  4"
"K04022..eutG..alcohol.dehydrogenase","  0","  0","192","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 27","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 18","  0","  0","163","  5","  0"," 50","  0","  0","  0"," 17","  0","  7","  0","  0","  2","  0","  0","  0","  0","  0","  0"
"K04041..fbp3..fructose.1.6.bisphosphatase.III..EC.3.1.3.11..","   3"," 184","   0","   0","   0","   4","  38","  41","1611","1485","   2","   4","   0","   0","   0","   2","   2","   0","   0","   0","   0","   0","   0","   0","   4","  30","   0","   0","   0","   0"," 178","   0","   0","   8","1100","   0","   0","  16","   0","   0","   0","   0","   0","   0","   9","   0","  16","   3","   0","   0","   0","   0","   0","   2"," 145","   0"," 441","   1","   0","   0","   0","   1","   0"," 124","   0","   0"," 212","   2","   2","   0"
"K04072..adhE..acetaldehyde.dehydrogenase...alcohol.dehydrogenase..EC.1.2.1.10.1.1.1.1.","    2","   32","  171","   36","  151","    0","   58","  794","17383","16208","   88","   35","   59","    0","   12","   15","    2","    4","   14","    2","    0","  138","    7","   20","  128"," 4259","    0","   34","    9","    4"," 1185","    2","  176","    2","21774","   16","    2","  166","   51","    0","    0","    8","  277","  484","   28","   11","  171","   35","   18","    6","    2","    3","    3","    6","  568","    2","11541","    5","  333","   12","  494","   15","   27"," 2113","  132","    2","  469","   19","   14","    6"
"K06859..pgi1..glucose.6.phosphate.isomerase..archaeal..EC.5.3.1.9.."," 1"," 0"," 1"," 0"," 0"," 0","33"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","32"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","17"," 0"," 0"," 0"," 0"," 0","42"," 0"," 0"," 0"," 0","28"," 0"," 0"," 0"," 0"," 0"," 0"
"K11389..gapor..glyceraldehyde.3.phosphate.dehydrogenase..ferredoxin...EC.1.2.7.6."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K11532..glpSEBP..fructose.1.6.bisphosphatase.II...sedoheptulose.1.7.bisphosphatase..EC.3.1.3.11.3.1.3.37..","  0","  0"," 64"," 99","  0","  0","  0","  0","  2","  0","  0","  0"," 16","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 40","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  2","  0","100","  0","  0","  0"
"K11645..fbaB..fructose.bisphosphate.aldolase..class.I..EC.4.1.2.13.."," 13"," 87"," 81","  2"," 32","  1","  9"," 52"," 65"," 17"," 10","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0"," 22","  0","  1","  0","129","  0","117","  2","  2","187","  0","175","  0","327","  0","  0","  0","  6","  2"," 12","  0","  4","136","  0"," 85"," 20","  0","  0","  0","  0"," 10","  0","  2"," 93","  2"," 68","  0","150","  4"," 62","  0","  0","383"," 24","  0","154","  7","  2","  0"
"K12957..ahr..alcohol.geraniol.dehydrogenase..NADP....EC.1.1.1.2.1.1.1.183.","  0","  1","  0","223","  0","  0","  9","  3","  0","  0","  1"," 16","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","270","  0","  2","  0","  0","  3"," 95","  2"," 22","  0"," 13","  0","  0","  0"," 12","  0","  0","  0","  0","  5","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K13810..tal.pgi..transaldolase...glucose.6.phosphate.isomerase..EC.2.2.1.2.5.3.1.9.","  0"," 90","  0","215","  0","  0"," 12","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  7","  0","  0","  1","  0","  5","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0"," 89","  0","  0","  0","  0","  0","  0","  9","  0","  0","  0","  0","  1","  0","  0","  0","  0","  3","  0"
"K13953..adhP..alcohol.dehydrogenase..propanol.preferring..EC.1.1.1.1..","    5","  370","  313","  429","   65","  132","   42","  295","19626","19226","   17","   50","   32","    9","    0","   20","    4","    5","    9","    2","    0","  254","    2","    5","   56"," 3698","    1","   49","   19","    0","14006","    5","  266","    2"," 6371","  132","    0","   59","  706","    5","   65","  689","    3","  140","   21","   95","   44","   19","   36","   14","    3","  110","    5","   10","  638","   10"," 4843","   26"," 1117","    0"," 1747","    5","    0"," 1040","   92","    0","  608","   18","  121","    2"
"K13954..yiaY..alcohol.dehydrogenase..EC.1.1.1.1.","  0","  0","  4","  3","  0","  0","  0","  1","507","479","  0","  0"," 46","  4","  0","  2","  0","  0","  5","  0","  0"," 57","  0","  0","  0","  0","  0","  0","  0","  0"," 91","  0","111","  0","347","120","  0"," 54"," 84","  0"," 36","142","  0","  0","  0"," 14","  5","  2"," 24","  0","  0","  2","  7","  0"," 22","  0","191","  1","355","  2","162","  2","  0"," 60"," 11","  0","152","  1"," 24","  0"
"K13979..yahK..alcohol.dehydrogenase..NADP....EC.1.1.1.2.","113"," 39","  2","  1"," 12","  0"," 97","141","829","770","  2","  4","100","  2"," 28","  0"," 15","  0","  6","  0","  1","  0","  0","  2","  0","  6","  6"," 30","  2","  0","274","  0","247","  0","792","  0","  0","214","217","  2","  4","134","100","628","  2"," 61"," 49","  2","  1","  0","  0","490","  0","  0","108","  0"," 79","  0","746","  0"," 91","  1","  0","160"," 18","  0"," 68","  3","157","  0"
"K14028..mdh1..mxaF..methanol.dehydrogenase..cytochrome.c..subunit.1..EC.1.1.2.7.."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2","36"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K14029..mdh2..mxaI..methanol.dehydrogenase..cytochrome.c..subunit.2..EC.1.1.2.7..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K14085..ALDH7A1..aldehyde.dehydrogenase.family.7.member.A1..EC.1.2.1.31.1.2.1.8.1.2.1.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15633..gpmI..2.3.bisphosphoglycerate.independent.phosphoglycerate.mutase..EC.5.4.2.12..","  29"," 115","  62"," 191","   0","   0","  35"," 420","4047","8054","  95","   2","  24","   1","   9","   2","   0","   2","   0","   3","   0","  85","   2","  33","  44"," 119","   7","  46","   6","   0"," 392","   0","  99","   2","5571","  12","   0","  14"," 149","   0"," 326"," 151","  88"," 121","  17","   2","  84","   5","   6","   6","   1"," 170","  12","   1"," 539","   2","2288","   4"," 102","   0","  52","   0","   0"," 353","  30","   0"," 334","  19"," 315","   0"
"K15634..gpmB..2.3.bisphosphoglycerate.dependent.phosphoglycerate.mutase..EC.5.4.2.11..","  36"," 121","  17","   1","   0","   1","   0","  50","2112","1497","   1","   3","   0","   0","   2","  10","  10","   0","   0","   2","   0"," 136","   1","   0","   0","  94","   0","  95","   2","   0","  62","   0"," 138","   0"," 327","   0","   0","   1","   0","   0"," 224","   0","  80","   2","   2","   3","   3","   5","  23","   0","   0"," 351","   5","   2","  51","   3","1908","   0"," 117","  16","   2","   2","   0","   0","  42","   0","   0","   0","   0","   0"
"K15635..apgM..2.3.bisphosphoglycerate.independent.phosphoglycerate.mutase..EC.5.4.2.12..","  0","  0","  0"," 95","  0","  0","  5","  0","231","108","  0","  0"," 22","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  5","  0","  0","  0","  0","  0","  0","  0","  0"," 74","  0","  2","  0","  0","  0","  0"
"K15778..pmm.pgm..phosphomannomutase...phosphoglucomutase..EC.5.4.2.8.5.4.2.2."," 16"," 24"," 60","218"," 67","  1"," 12","  9"," 35","194","  1"," 16"," 42","  0","  0","  0","  0","  0","  2","  0","  0","220","  0","  0","  0","  2","  0"," 23","  2","  0"," 20","  0","169","  0","  3","150","  0","  3"," 23","  0","  0","  0","  0"," 13","  0","  3","  0","  0","  1","  0","  0","119","  0","  0"," 62","  0","  2","  1"," 82","  0"," 21","  0","  0"," 14","  0","  0","  2","  0"," 23","  0"
"K15779..PGM2..phosphoglucomutase...phosphopentomutase..EC.5.4.2.2.5.4.2.7.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15916..pgi.pmi..glucose.mannose.6.phosphate.isomerase..EC.5.3.1.9.5.3.1.8."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","48"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K16305..K16305..fructose.bisphosphate.aldolase...6.deoxy.5.ketofructose.1.phosphate.synthase..EC.4.1.2.13.2.2.1.11.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16306..K16306..fructose.bisphosphate.aldolase...2.amino.3.7.dideoxy.D.threo.hept.6.ulosonate.synthase..EC.4.1.2.13.2.2.1.10..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16370..pfkB..6.phosphofructokinase.2..EC.2.7.1.11.","  4"," 73","  0","  2","106","  0","  1","  2","196"," 36","  0","  0","  0","  1","  0","  0","  0","  0","  8","  3","  2","  0","  0"," 10","  2","  0","  0","  0","  0","  0"," 57","  0"," 52","  6","186","136","  0","314"," 84","  0"," 20"," 33","  0","  2","  2","  0"," 30","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  5","120","  0","204","  0","  0"," 68","  0","  0","  3","  0"," 56","  0"
